free_text,label_id,dataset
hoai tam truong vl :)),0,vihsd
"""thảo điệu xamlon""",0,vlsp
hoàng thanh trung xin clip đi ông,0,vihsd
cộng đồng mạng vn ơi day cho nó bài học,0,vihsd
"""về thêm mấy mẫu nữa cho mấy chị lựa nè freeship cho hoá đơn kim anh""",0,vlsp
"i am searching for beautiful girl in the comment section, so that i can reply her and send friend request later, in hope that she will become mother of my children, who are waiting for her at home.",0,vihsd
má bữa giờ tao tưởng ông ba là ng cha mẫu mực,1,vihsd
trần thanh hà bài này nó hát vài lần c thuộc lâu rồi :)),0,vihsd
"""quảng cáo trá hình vl""",0,vlsp
"""be nhi sức khỏe và đời sống xem mà không cầm được nước mắt cha mẹ chỉ biết cho không biết đòi con cái chỉ biết vòi không biết trả""",0,vlsp
"""hoàng hằng to the group hội các mẹ và bé kiến an hải phòng hoàng đợt này ra mẻ đạn bấm lỗ tai bạc nguyên chất đá trắng đá hồng xinh lắm luôn bạc hùng thịnh trần tất văn kiến an hải phòng""",0,vlsp
thử một lần nhắm mắt ấn bừa số xem có may mắn :v,0,vihsd
"""nguyễn hồng trường bực vl""",0,vlsp
ok anh như 2 giọt nước,0,vihsd
"""đá hay mà bẩn vl""",0,vlsp
+ sản đã làm cho nhân dân bị bệnh kiệt kháng ( sida ) hết rồi.,1,vihsd
thiện huno,0,vihsd
"""nổi óc cục chưa""",0,vlsp
"""truong hoang vl""",0,vlsp
"""bọ cạp cạp mời bạn ghé lựa đồ tại add bạch mai hbt hn""",0,vlsp
đức toàn ổng đưa link của garena thì liên quan mẹ gì mất acc?,0,vihsd
đợi làm gì cho phí tuổi thanh xuân /v\,0,vihsd
"""đừng để lục lại lịch sử nak feed""",0,vlsp
"""này mà con ghệ miền trung up nst kiểu này đêm nay lại khó ngủ rồi hại lắm nha ky tony nst ban xì ke vol dj ky tony listen to nst ban xì ke vol dj ky tony by kytony np on soundcloud""",0,vlsp
"""vậy là đc rồi gớm ông cứ kén chọn thích hay thì làm mà chơi chả ai chê""",0,vlsp
"""phuong ven chop ui nek mun rug ht mi gia ma chua thay""",0,vlsp
qua,0,vihsd
vcl đấy,1,vihsd
"""mn ăn bắn mì ới nhé ship từ free ship bán kính km tổ phường sông cầu tpbk cạnh điện tử điện máy sơn thu""",0,vlsp
u cao long no het di chi,0,vihsd
nguyễn công hợp như vầy đẹp trai vl,0,vihsd
fan cô,0,vihsd
xấu vlol,1,vihsd
"true. t thích người có nỗ lực, cố gắng",0,vihsd
một người nga cũng said :,0,vihsd
lee shung liem yep yep. ngay chỗ e,0,vihsd
@mcvmedia e đi rồi kkkk,0,vihsd
duy trần xin video vs bn ơi,0,vihsd
anh t đẹp trai vl,0,vihsd
phải công nhận là gia đình anh độ rất có qui củ từ cách xin phép của tùng được dạy lẫn cách xin phép của mẹ anh cũng rất hay.,0,vihsd
hồi xưa la cướp k à,0,vihsd
hay quá thầy ơi :)),0,vihsd
việt nam cố lên !,0,vihsd
"""hiến phạm bạn nhé nếu bạn quan tâm thì ibx mình sđt nhé""",0,vlsp
a hihi lũ chó lợn thích thủ dâm ở đây nhỉ,1,vihsd
"""nghĩa reus vừa đẹp trai vừa hóm hỉnh""",0,vlsp
cần người hợp tác sản xuất,0,vihsd
"""thiên sứ lạ đúng rồi""",0,vlsp
mua ở đâu v ta,0,vihsd
"""trông mặt thỏ ngáo vl""",0,vlsp
trend này các bà quê tao tạo ra từ mấy chục năm trước rồi,0,vihsd
"""giảm cân đẹp da lợi sữa là này lên cả báo và có giấy chứng nhận nha thành phần tới từ thiên nhiên cũng đã sử dụng qua nên mn cứ yên tâm thảo thảo""",0,vlsp
em được 9.75 công dân anh có thưởng gì không?? =)),0,vihsd
cho em liếm lỗ nhị thầy,1,vihsd
"""huỳnh vĩnh cương hậu tao vãi cái hiện trạng này quá từ giờ thằng nào xàm tao bờ lốc thằng nào xàm là tao block""",1,vlsp
chj mjh hiêu ơi con trân đoan nay no thuê nha ơ đo ...no ban đô dom không ha no ơ đông thap chj ơi...,0,vihsd
"làm chết người không phân biệt được cố ý và vô ý à, chưa kể tình tiết thế nào m biết không mà phán thế ?",0,vihsd
thế là toang rùi,0,vihsd
"""em ơi vì cứu một mạng người còn hơn xây tháp phù đồ em hãy cứu lấy kẻ phàm phu này nếu con tim em còn đủ chỗ""",0,vlsp
sơn móng dò móng tay . chỉ có thể là miền tây yêu dấu. cô dễ thương hết sức !!!,0,vihsd
nghe bả nói chuyện mà cưng quá trời luôn,0,vihsd
"""set mini hiếm tổng hợp mùi hottt nhất dành cho nữ nguyên set gift set carolina herrera pcs ch edt ml ch privee edp ml vip edp ml vip rose edp ml good girl edp ml giá trk ngô thương thương""",0,vlsp
bì nó hút hết chất nên chả béo,0,vihsd
"""ngân dương to the group hội buôn bán thanh lý đồ dùng cho mẹ và bé huế ngân bỉm trần hana xuất nhật cao cấp giá cực tốt lẻ miếng miếng dùng thử bỉm về bỉm về đẹp lắm nha mom bỉm trần hana chất lượng thì mom dùng rồi phản hồi cực thích đều đặt thêm luôn bỉm sợ hăm chất tạo mùi như dòng khác bị mùi bị lằn mông đang dùng cho con mer bobby mà bh cũng chuyển dùng bỉm hana này đó chính con kiểm chứng nên mom yên tâm nha size xl xxl""",0,vlsp
"""doan thuy to the group kinh doanh sài gòn thuy thanh lý kho xưởng bán thu hồi vốn sale mạnh giá còn xe dòng xe ba bánh cho bé từ tuổi chỉ áp dụng cho hàng bán tại kho nguyễn tiểu la""",0,vlsp
"""đỉnh vl""",0,vlsp
"""mày sống cạn với đời thì đời vẫn cứ im lặng thôi vì đối với đời mày chỉ là một con rối là một con nợ của đời thôi""",0,vlsp
"""nhu phuong vl""",0,vlsp
ông già dẫn con đi bay nhé =)),0,vihsd
vn sáng tạo nhỉ :v,0,vihsd
"""lúc chiều đi xe thấy bác phụ xe nhặt được vé xe thẻ sv thẻ nội trú với thẻ bảo hiểm của bạn nữ nào đhtm thấy treo trên đầu xe bus do xuống vội quá nên nghe được tên""",0,vlsp
"""linh bùi hút cực thấm""",0,vlsp
"""linh nguyễn dài mấy tất""",0,vlsp
nguyễn tuấn phong thương chị quá,0,vihsd
"""hiếu long đm lần mò vl""",1,vlsp
hhh,0,vihsd
kkk,0,vihsd
"việt nam đang lèo lái cho qua trận dịch nầy ! mong người việt bốn phương tám hướng đừng chia rẽ , đấu đá nhau ! cùng nhau xây dựng giàu mạnh ?",0,vihsd
"""trực tiếp kp xsmb ngày đăng ký mua số nhắn tin đký mua số cám ơn ae đã tin tưởng mình bt lô cặp xiên dàn đề liên hệ sđt zalo""",0,vlsp
trần gia bảo đục vào tường ấy,0,vihsd
"""chet cha hai dua may di""",1,vlsp
bán 1 cái đảo giá 1ty ndt. thật ko thể tin nổi,0,vihsd
vẫn thua sky,0,vihsd
xót xa :v,0,vihsd
"đó là cái cơ bản, bạn tham gia kinh doanh thì phải đống thuế ? bạn đang nói cái l*n gì vậy ? kể cả cái băng vệ sinh, bao cao su ... bạn vẫn đống thuế !",0,vihsd
tân ak xin videos ông ơi,0,vihsd
võ thị thanh thảo ghê chớ bạn,0,vihsd
đào mạnh an bên anh họ thờ ơ với dịch bệnh. vn vẫn là tốt nhất,0,vihsd
"""coach sò logo vân nổi sang chảnh size hồng logo nổi bền đẹp ít bám bẩn giá trk tag sẵn ship ngô thương thương""",0,vlsp
cô my cho ăn chai sting vô đầu nha thầy,0,vihsd
"""cần chi lòng thương hại của người ta mk tự thương lại mk là đủ dồi""",0,vlsp
bê l chạy quanh nhà :)),0,vihsd
"""bn oi đã cs""",0,vlsp
"""tương lai hãy để thời gian quyết định""",0,vlsp
đó h tưởng 2 phai,0,vihsd
"""kaahahaaak xuân triều nguyễn pets hai tay anh ôm xương rồng rất đau đùa chả có người yêu mà xoa xoa nắn nắn huhuuuuu cr tiktok nhạc icm đạt""",0,vlsp
"""trầm hương siêu cấp hạt""",0,vlsp
"""diễm ơi mở lấy ngay thông tin đi nha""",0,vlsp
cô yeuuu của tao gắt quá :)),0,vihsd
"""sống mươi mấy năm chưa biết ôm gái như thế nào trong khi đó thằng lớp đã vợ con rồi chớ trêu""",0,vlsp
em nguyện trao tất cả tấm thân và sự “chong chắng” này cho anh :)),0,vihsd
mãi mới ra series này ;v,0,vihsd
"""cái thành người tối cổ luôn""",1,vlsp
bênh bênh cái đéo,1,vihsd
hâhha,0,vihsd
"""đoàn thành sắp rồi sắp rồi""",0,vlsp
"""nguyễn ngọc hải tr bảo hành tháng tại nơi sử dụng""",0,vlsp
nghe rất vô sinh nhưng lại mang thai :v,0,vihsd
xuyến nguyễn no no,0,vihsd
"""cái này đúng vl""",0,vlsp
éo nha liu liu,1,vihsd
fan cứng sao nay k hiện cục kim.cương,0,vihsd
"sao mn lại chửi chị đó, ngt ý thức đc như thế rồi mà. ngt có tiền ngt về, không lây nhiễm như chị nhung là đc rồi ,lỡ may có gì thì cũng phải ở vs gd chứ, giàu kh lẽ để bị nạn nơi xứ ng",0,vihsd
"""hàng về phấn rôm siêu thơm baby dnee của thái đang sale cả cặp lớn nặng cả kí luôn mà chỉ nha bt lẻ chai tận cơ chống hăm cho bé cực tốt mềm mại và thoải mái ko bao có chuyện kích ứng luôn đặng thùy dung""",0,vlsp
"phương bim \"" ai bảo bà cắt cho tôi thế này hả ? \""",0,vihsd
"""bình không sao lại ko cụ nó làm phương tiện ưu tiên thứ đoàn xe di chuyển có tổ chức xe đám tang đang tổ chức đưa tang còn nếu đi lêu hêu mà láo nháo thì phạt bình thường mà mấy ông công an tin tâm linh nên cũng ngán chả động vào""",0,vlsp
"bọn cầu thủ toàn yêu đảng, ủng hộ độc tài ko đấy...ko nhận ra được điều đó à",1,vihsd
"""nhảm vkl""",1,vlsp
nhật long toang. kiểu ni còn lâu lắm :((,0,vihsd
"""sao khổ vậy trời bỏ về di""",0,vlsp
nói nhảm. nhà tù chỉ dành cho bọn nghèo hoặc ngu thôi. chứ nó tiền thì có mà ở.,1,vihsd
"""nặng lòng nttn nhung worried""",0,vlsp
có mặc quần ko a,0,vihsd
nguyễn hiếu xin video,0,vihsd
"""mẹ mất nết vl""",1,vlsp
hết ngủ rồi anh ơi,0,vihsd
dỗi,0,vihsd
"""nguyễn hương tất nhiên là hợp lí""",0,vlsp
"""phước thành to the group mê ăn uống mua sắm cần thơ phước vespa sprint xe vespa sprint đời xe odo biển số giấy hs cầm tay giấy huyện tình trạng xe áo sơn lại máy móc zin êm bao test hãng giá bán tr tháng ắc qui tháng chỉ bán xe máy zin thành""",0,vlsp
đàn bà có râu kkk,0,vihsd
như quỳnh,0,vihsd
sờ chim a ơu,1,vihsd
"""cao tuấn khổ vl""",0,vlsp
"""dm chung may lay het roi ngta đi từ đứng đăng kí trong khi lượng ngươi chưa tới vào trăm khi đến lượt lại nghe thoòng báo hết vacxin láo vl""",0,vlsp
"""tân hiệp phu giáo bình dương tc giá tr""",0,vlsp
tìm hiểu dự án ngot hóa đồng băng sông cửu long nhưng năm 80 trước khi phấn nhé. dân mình phá hết rồi có lãnh đạo khóc xin dân nhưng dân vẫn phá để nuôi tôm bây giờ lại kêu lạnh đạo\,0,vihsd
ui heo nè,0,vihsd
chị ơ em thấy chị biết thương người em có ba đưa con bai dời em khổ chị có thể dup đơ e,0,vihsd
yes,0,vihsd
vô văn hoá vl nè =)))),1,vihsd
"tết đến lương về mua xu may mắn lì xì, tặng quà tết bạn bè người thân mọi người eii",0,vihsd
"""ranh roi that ma ong ngoi suy nghi ra chuyen vo van the nay thay gi ong nghi ra lam the nao cho dan bot kho di""",0,vlsp
tiền đó có công khai !?,0,vihsd
cực kì thuyết phục,0,vihsd
"chúc refund cực kì thành công tại giải lần này anh nhé, let go refund gaming <3",0,vihsd
"""hà duyên dịu vl""",0,vlsp
nhìn cái poster ngầu lòii  xem mv hong bt có hoảng hốt hong nhỉ :))),0,vihsd
thầy đang gập cơ bụng hả thầy,0,vihsd
"""đứa con gái thật lòng thì dù ngoài kia có bao nhiêu thằng đàn ông tốt đi nữa nó vẫn sẽ chọn thằng giàu""",0,vlsp
dkm chửi hết bọn chó vàng made in vietnam,1,vihsd
tìm một bạn nữ cùng cover tình yêu của nhà anh mixi,0,vihsd
"""nam anh lâm chấn huy tình anh em lâm chấn huy sớt chia buồn vui hay những khi hoạn nạn đều có anh em kề bên lchsongdehat tinhanhem tudaithienvuong""",0,vlsp
stream trận nx ik a độ,0,vihsd
tui chết với sự đáng eooo này,0,vihsd
đời nào bánh đúc có xương,0,vihsd
"""yêu lắm thương lắm các chị em ơi mặc đi chơi đi biển thì quá tuyệt luôn màu sắc màu như hình thư lê""",0,vlsp
"""chúc đặng may mắn thành công rực rỡ nha về mà mò xe cho chú bằng nha cụ trần đạt quang đỉnh and đặng định""",0,vlsp
"""hàng đẹp giá rẻ các bợn ơi nhung trần nhung ui mẹ nghiện jum nên thấy mẫu này phát phải lùng tìm ngay ra cho bằng được cho em coca và sting ai gom mua chung bộ jum dây mát mẻ mùa hè này nhé size lẻ chốt od tối""",0,vlsp
"""thơ ơi mở lấy ngay thông tin đi nha""",0,vlsp
"""lê phúc bực vl""",0,vlsp
"""hnynq uhn má thấy ngộ nghĩnh vl""",0,vlsp
trai hàn toàn bắt trước trai việt rồi lên sóng :)),0,vihsd
thảo ng thua tại dốt av qa :v,0,vihsd
lúc còn thời thì chửi ng ta. hết thời rồi ra cái vẻ tiếc. vớ vẩn vl :)),1,vihsd
ad ơi rep ib mình với nhaa,0,vihsd
thế đéo nào???????!?!!?????,1,vihsd
"""liv làm quả cú lừa chất vl""",0,vlsp
@linsa nct muốn bt tht hay giả mua đi rk bt,0,vihsd
"""trông mê vl""",0,vlsp
má này chưa thấy quan tài chưa đổ lệ nè vậy mà còn chưa xấu mặt sao mà còn lên mạng chửi ta hoài thứ gì đâu á,1,vihsd
"""chữ thương dễ quá ai cũng mở miệng nói được mà chẳng thấy ai thương thật lòng""",0,vlsp
chúc mừng bóng đá vn ha ha ha,0,vihsd
"""linh dương thảo tôi vừa chuyển nhà xong ms đớp""",0,vlsp
chàng phù thủy,0,vihsd
như lon,1,vihsd
nhỏ này ranh con trong nhóm dư luận viên của nhà nước ấy mà.cứ ai đưa tin ji thì nó bay vào nói bất chấp đúng hay sai.ăn lương phải vậy bất chấp dân đói khổ.nó đâu đứng về phía công lí.nhóm tụi nó cả vào trăm đứa ăn lương vài triệu là để vậy.làm nhẹ dư luận khi ai đó đụng đến người chi lương nó...,1,vihsd
"vậy cho con hỏi là tại sao các lãnh đạo lại cứ so sánh giá xăng, giá điện với các nước phát triển mà lại ko so sánh thu nhập của dân mình với các nước phát triển",0,vihsd
tôi đọc kênh chat cười vl :)) thảo mai như có tiết dự giờ :)),0,vihsd
thế vinh cửu vĩ,0,vihsd
vào fb này mà cập nhật nè,0,vihsd
chị gặp con linh lóc chi đánh cho nó te tua ra nhé,1,vihsd
lại khịa rồi anh ơi :)))),0,vihsd
nguyễn thanh xin vid vs bạn ơi,0,vihsd
netflix đồng hành cùng mng trog muàaa dịchh đeii 65k 1 thângg đêii,0,vihsd
"""oanh cao nguyễn người bạch cừ giúp người bạch cừ mình cần tuyển kinh doanh mặt hàng máy tính và thị trường nhân viên kỹ thuật máy tính nhân viên học nghề sửa chữa máy tính được đào tạo và dạy nghề cho đến khi thành thạo được hỗ trợ ăn trưa và nhiều ưu đãi khác liên hệ thành nguyên thành computer showrom lương văn thăng đông thành tp ninh bình trung tâm bảo hành lương văn thăng đông thành tp ninh bình""",0,vlsp
mới đi ăn thịt chó ở dương khuê. huhu. cái mồm hại cái thân mà. :((,0,vihsd
"t bắn bảy viên r đấy :))) 2 viên vào bả vai trái 1 viên vào bả vai phải còn mấy viên khác ko biết đi đâu nhg nói chung là 7 viên, ko tin tua lại stream mà xem  tộc trưởng said",0,vihsd
hi vọng buổi tập huấn diễn ra thành công mặc dù có sự xuất hiện của thầy !,0,vihsd
"""ngầu vl""",0,vlsp
khúc đầu nứng quá thầy uii,0,vihsd
biết bao nhiu $ mới vào được.. không ăn hối lộ thì ăn cức à.. khj nào mới hồi vốn chứ.. ng ta là dân làm ăn mà..,1,vihsd
cô hiếu trang điểm đẹp lắm,0,vihsd
vân vân rộng thế,0,vihsd
"""cận cảnh máy ép dầu lạc đây bán dầu đã ép sẵn lít và ép thuê công lít dầu lạc rất tốt cho sk và đặc biệt ép như này nguyên chất lo lẫn tạp chất""",0,vlsp
"""chùa tượng sơn công tác trang trí phật đản""",0,vlsp
"""sau khi trúng tuyển được đưa sang nhật làm hoàn toàn miễn phí tuyển kỷ sư công nghệ thông tin kỷ sư điện cơ điện tử đại diện công ty mẹ tại nhật bản văn phòng công ty chi nhánh tại quận xin tuyển dụng các bạn đã tốt nghiệp cao đẳng đại học các ngành nghề công nghệ thông tin cơ điện tử khi các bạn được công ty tuyển dụng sẽ được đưa sang nhật làm việc lâu dài với chi phí hoàn toàn miễn phí toàn bộ chi phí sẽ được công ty chi trả vì bạn sẽ là nhân viên của công ty phía bên nhật của công ty chúng tôi mọi tư vấn xin liên hệ full bridge viet nam co ltd tran vinh phu manager de tham street district hcm tel mobile mail vinhphu co jp vietnam japan""",0,vlsp
@tiktok official  mới đầu ai biết ai tự nhiên nhắc ...chó gì ở đây,0,vihsd
"""tùng điện nước yêu cuộc sống di đà phật""",0,vlsp
quá đc lun anh ưiiiiiii.,0,vihsd
phạm văn lộc chán idol quá,0,vihsd
hôm nay minh hiếu đẹp quá nha,0,vihsd
"""đồ lamh bé gái đi""",0,vlsp
đc vlon b ơi hh,0,vihsd
nguyen ong trao giải cho abe là abe vui vẻ hổng qạo liền :))))),0,vihsd
"""bây giờ dễ làm tiền qá easy vl mất mặt vl""",0,vlsp
sống chậm thôi đca ơi,0,vihsd
"""nó tỉnh vl""",0,vlsp
lại ns ý đây mà >|,0,vihsd
"""mùng đầu tháng sờ ang sang tôi và bạn loạn xì ngầu ông đéo biết lắm loanh xì ngầu là ông đéo biết lắp""",1,vlsp
nghe lần đầu thấy ko hay lần thứ 2 cx vậy,0,vihsd
"""thành nghĩa type my sadness as you anh thương em""",0,vlsp
mạng wifi đỉnh kout hơn nè,0,vihsd
mới xem,0,vihsd
ma ba rat la xinh xan con noi thiet,0,vihsd
"""ứng viên vui lòng liên hệ nộp hồ sơ tại trung tâm dịch vụ việc làm thanh niên cần thơ số đường cmtt an hòa ninh kiều tp cần thơ mr hoàng website email tuvan com facebook trung tâm dịch vụ việc làm thanh niên cần thơ vieclamcantho vieclam mekongworks jobcantho""",0,vlsp
"""cháo hành cả nồi nguyễn thái enraged""",0,vlsp
đập đá ít thôi thầy,1,vihsd
trần diên dưỡng sang kênh của ông bán bánh mỳ nhâ :))),0,vihsd
vĩ phạm tấm này m đẹp nhất r đó,0,vihsd
trần thu huyền mong là không ai tử vong còn đẩy lùi thì từ từ chị nhé,0,vihsd
ae đặt kèo nào tài hay xỉu đây trai là tài gái là xỉu =))),0,vihsd
khổ chưa hết bệnh này đã phát bệnh khác,0,vihsd
hay quá abe ơi :))),0,vihsd
hau nguyen con cặc :v,1,vihsd
"""trục chính lộ và đối diện siêu thị lh""",0,vlsp
nguyễn đức bạn là chó. cũng là món ăn,1,vihsd
mấy chuyện tâm linh này k đùa được đâu . đừa là mắc cười đó,0,vihsd
linh đậu nhớ bơm căng lốp nhé :)),0,vihsd
có ai có fb của trần dần ko,0,vihsd
xã hội bồng bềnh.,1,vihsd
"""samsung note của mình chính thức ra đi để lại niềm thương tiếc vô hạn các dữ liệu trong viên pin còn rất tốt bạn nào cần mình tặng nhé""",0,vlsp
"""cho cái tre vai di""",0,vlsp
em nói là anh ở nhà hưng khánh . hông cod đi đâu hết.,0,vihsd
vãi cả nguyễn thị tươi khắm àh nhầm tươi thắm,1,vihsd
"""ứn ứn ứn""",0,vlsp
chúng mày điên hết rồiiiii,1,vihsd
"""kinh vl""",0,vlsp
ad méo biết thì thôi. tầm nhìn nhà cơm sườn nó phải 1000 năm nữa mới thấy cơ,1,vihsd
"thế thì ngon quá ,đỡ tốn tiền",0,vihsd
"bảo nó cắt cho có tí mái , nó xẻo mẹ thành mái bổ luống luôn",0,vihsd
"""tony thương bé nhện vl""",0,vlsp
"""một thời cazorla vs coquelin hoàng xuân tâm vô địch lượt đi nha""",0,vlsp
phạm anhquân cái nài live thật à mn,0,vihsd
"""đoàn mỹ hạnh shared live video hạnh chia sẻ live săn đầm nha các ty""",0,vlsp
sống chậm lại,0,vihsd
mekong còn chảy qua thái nữa,0,vihsd
xin tộc trưởng hãy đưa lợn nghiệp vụ xeme hiếu lợn ra trận đi :)),0,vihsd
"""cmt phía dưới đúg vl""",0,vlsp
nhiên an miễn phí em ạ ! em lo quá,0,vihsd
trung thu bh chúng nó toàn rước bcs vào nhà nghỉ chơi trò ngắm chị hằng thôi :v,0,vihsd
"""khi nào sụp hãy tính""",0,vlsp
này của anh ba luôn phải không? hay của thầy selaaaa :v,0,vihsd
"""mưa gió em nhận chuyển trả sau miễn phí cho anh em đảm bảo tiết kiệm đến chi phí điện thoại hàng tháng đặng huyền trang đức nguyễn""",0,vlsp
"""nguyen thi thanh hoa hoc cach tha thu va de tat ca ra di""",0,vlsp
trốn thì im sửa cũng chả ai nghe,0,vihsd
"""linh louisa đm hung hăng vl""",1,vlsp
yêu lắm,0,vihsd
:v mấy thằng này bệnh thật vậy mà cũng nói được !,1,vihsd
"""ngâm ngâm cười vcl""",0,vlsp
cánh diều dẻo,0,vihsd
"""dm con đàn bà ghet vl""",1,vlsp
"""video giành cho người mạng lag cay vl""",1,vlsp
tôi thích cô này vì ụ á ày,0,vihsd
"""toner jm về thêm hàng nha ce chai to nặng nên mỗi lần về ít lắm ah nên ce tranh thủ đặt mua luôn nhá jm solution toner to đùng tận ooml giá sale chỉ hàng chuẩn chính hãng làm dịu và mát da bị kích ứng làm sạch và cân bằng da dầu làm mềm và mịn da lão hoá chống khuẩn kháng viêm cân bằng độ ph trên da sau khi rửa mặt chứa nhiều thành phần vitamin tốt cho da nước hoa hồng toner jm solution lọ màu xanh ngọc trai trị thâm và dương ẩm da tối đa cho da luôn tươi tắn sáng khoẻ các màu khác order""",0,vlsp
han vo t đánh cđ này nữa kkkk,0,vihsd
"""thiên nguyễn cũng gắt vl""",0,vlsp
thôi em cũng ạ thầy,0,vihsd
"""hatinh cbi đón nó nhé cuối tuần này sẽ cập bến đồng lộc ai qtam bơ gửi về tới nhà ạh sdt lh võ đức thiện võ thị kiên""",0,vlsp
hhh h ké,0,vihsd
"""tội nghiệp cầu cho bé siêu thoát nam mô di đà phật""",0,vlsp
572 le quang dinh là dai ly ve so nha chú ơi,0,vihsd
an trường sếp ngta ch bao giờ làm mình thất vọng m,0,vihsd
j ba con ne 0924588259 cho voi,0,vihsd
"""nồi áp suất các loại địa chỉ đối diện ub xã tuy lai kho gia dụng tuy lai thành hoà""",0,vlsp
"""đểu vc""",0,vlsp
"""tôm biê hâ hô ca thu miê ng kg ghe sư hô""",0,vlsp
linh khùng,1,vihsd
dương cao thắng hahaa,0,vihsd
"""trương thị yến nhi cherry vy""",0,vlsp
k cap nhanh trang vào đọc đc thì k xịt phát lào,0,vihsd
tinh trùng khuyết tật cã một bè lũ tham quan từ nhỏ tới bé từ thằn bố tới cháu chắc,1,vihsd
mãi là ae =)),0,vihsd
"""chúc mừng chị gái đồng hương chúc mừng tiền giang trở thành khách hàng thứ  may mắn nhận được chỉ vàng  khi tham gia thách thức đổi mỡ lấy vàng cùng trà thảo mộc giảm cân vy tea chỉ sau  ngày sử dụng trà vy tea chị hiền giảm được kg và vòng eo giảm thấy rõ cảm ơn chị đã tin tưởng và đồng hành cùng havyco link facebook chị hiền đại diện phía công ty sẽ trao thưởng đến chị trong thời gian sớm nhất chúc mừng chị havyco huyềntrân chuyên sỉ và lẻ trà giảm cân huyền trân s chí tâm""",0,vlsp
"""dame to cộng hiệu ứng rúi nhèng thì quạt là hợp lý rồi""",0,vlsp
huyền khánh phùng cùng nhau lập đàn nào,0,vihsd
"""cùm cùm""",0,vlsp
"""góc cảnh báo anh chị em cô gì chú bác ông bà nếu đi đoạn đường hướng từ yên mỹ lên mỹ hào thì tuyệt đối không đội loại mũ bảo hiểm này nhé vì khi đi đoạn đường này sẽ gặp mấy thằng cuộc sống giả tạo nó rình rồi nhao ra tợp ngay đấy và đội loại mũ này nhằm đảm bảo luôn tính mạng bản thân""",0,vlsp
"""kem nguyễn ngáo vl""",0,vlsp
"""lê quỳnh châu bích ngọc huỳnh kính sắp rồi nè""",0,vlsp
dờ uy ha ha free ship rồi mà giảm thì lỗ,0,vihsd
xem phim nhớ mang khẩu trang nha :))),0,vihsd
bác vi đại qua,0,vihsd
bóng dơ,1,vihsd
người ta yêu nhau chân thành là đủ rồi  đâu cần quan tâm đến ngoài lề,0,vihsd
"""thính ngon vl""",0,vlsp
"""phùu thủyy hết nha còn nude đỏ cam đỏ đất""",0,vlsp
"""mai thị hoài thương cinderella fashion chân váy jean rách size xl""",0,vlsp
"""nịnh vợ quá cũng nguy hiểm vl""",0,vlsp
"bạn nào bị thâm môi, mắt, chân tay, thâm do ngứa, bỏng, ngã xe, dị ứng...ib mình nhé",0,vihsd
"""tuyển nhân viên khách sạn lễ tân số lượng ngoại hình ưa nhìn giao tiếp tiếng anh hàn ưu tiên tiếng hàn nhanh nhẹn hoà đồng ưu tiên có kinh nghiệm thời gian lương tr địa chỉ ngô tất tố võ cường bắc ninh hahaoid duongha môi trường làm việc người hàn ưu tiên học sinh sinh viên học tiếng hàn  """,0,vlsp
khanh pham tại vì nhạc của st là nhạc trẻ phù hợp vs giới trẻ,0,vihsd
"""nguyễn tú mời bạn ghé lựa đồ tại add bạch mai hbt hn""",0,vlsp
mđ học sinh l chúc thầy vậy chắc đủ động lực rồi,0,vihsd
chúc mừng thầy,0,vihsd
không có phần nhé,0,vihsd
"""phải nói là vl""",0,vlsp
trần quốc việt yêu gì dẹp hết,0,vihsd
"""cân hay vl""",0,vlsp
:))),0,vihsd
cho ae ăn tết đây ạ,0,vihsd
"""hồng ngọc dm hãng này chắc đau đầu vl""",1,vlsp
"gà mà không biết gáy là con gà con, rambo có quả nade đẹp vc các ban ưi",0,vihsd
cực kỳ thuyết phục !,0,vihsd
"""văn hà hà nc chút nhé mn bí mật ngày sinh""",0,vlsp
theo khía cạnh mình thì mình nhận xét bài này như lồn nhé không hay bằng mấy bài trước,1,vihsd
cực kì thuyết phục,0,vihsd
rất yêu thích bài thánh ca buồn với tiếng hát elvis phương,0,vihsd
có phải đôi giày này ko?,0,vihsd
vừa xem xong. hú hồn chim én :((,0,vihsd
đợt này ko hội ba vạch diễn,0,vihsd
"anh ba thật đẹp trai và sở hữu 1 bộ não cực kỳ thông minh và nhạy bén trong công việc. đó là anh ba tú, còn anh ba gà thì ko có",0,vihsd
"""tình huống hài vl""",0,vlsp
"""sg nắng gắt vl""",0,vlsp
chí nhân đuỹ moẹ :)))))),1,vihsd
"""tôi cũng yêu màu áo ấy vô cùng""",0,vlsp
"""lạnh vl""",0,vlsp
vở hài quá hay trong mùa dịch ncovid!,0,vihsd
hay lắm thầy,0,vihsd
"""chúc cả tiệm xăm đc nhiều khách với nhiều hình đẹp""",0,vlsp
đr chỗ thì gọi li quăng chỗ thì gọi là cái giường có chỗ thì gọi dạc mà chuyện đó bình thường mà,0,vihsd
"""còn dư duy nhất kg sầu hàng nhất sỉ lẻ hốt nốt để mai về lô thái nào lẻ kg sỉ call linh tinh quán hồng tham""",0,vlsp
